>EF457488_S000834913;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	>EF457488_S000834913;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,o:Acidobacteria_Gp17_incertae_sedis,f:Acidobacteria_Gp17_incertae_sedis,g:Gp17;
>EF457455_S000834880;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	>EF457455_S000834880;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,o:Acidobacteria_Gp17_incertae_sedis,f:Acidobacteria_Gp17_incertae_sedis,g:Gp17;
>EF457464_S000834889;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	>EF457464_S000834889;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,o:Acidobacteria_Gp17_incertae_sedis,f:Acidobacteria_Gp17_incertae_sedis,g:Gp17;
>EF457442_S000834867;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	>EF457442_S000834867;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,o:Acidobacteria_Gp17_incertae_sedis,f:Acidobacteria_Gp17_incertae_sedis,g:Gp17;
>EF457301_S000834726;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	>EF457301_S000834726;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,o:Acidobacteria_Gp17_incertae_sedis,f:Acidobacteria_Gp17_incertae_sedis,g:Gp17;
>EF457340_S000834765;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	>EF457340_S000834765;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,o:Acidobacteria_Gp17_incertae_sedis,f:Acidobacteria_Gp17_incertae_sedis,g:Gp17;
>EF457317_S000834742;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,g:Gp17;	>EF457317_S000834742;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp17,o:Acidobacteria_Gp17_incertae_sedis,f:Acidobacteria_Gp17_incertae_sedis,g:Gp17;
>AY177760_S000399995;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>AY177760_S000399995;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>EF457430_S000834855;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>EF457430_S000834855;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>EF457370_S000834795;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>EF457370_S000834795;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>EF457323_S000834748;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>EF457323_S000834748;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>EF457339_S000834764;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>EF457339_S000834764;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>EF457451_S000834876;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>EF457451_S000834876;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>AF523992_S000431356;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>AF523992_S000431356;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>EF457489_S000834914;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>EF457489_S000834914;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>EF457326_S000834751;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>EF457326_S000834751;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>AF523986_S000431350;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,g:Gp18;	>AF523986_S000431350;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp18,o:Acidobacteria_Gp18_incertae_sedis,f:Acidobacteria_Gp18_incertae_sedis,g:Gp18;
>EF457369_S000834794;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp19,g:Gp19;	>EF457369_S000834794;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp19,o:Acidobacteria_Gp19_incertae_sedis,f:Acidobacteria_Gp19_incertae_sedis,g:Gp19;
>EF457508_S000834933;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp19,g:Gp19;	>EF457508_S000834933;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp19,o:Acidobacteria_Gp19_incertae_sedis,f:Acidobacteria_Gp19_incertae_sedis,g:Gp19;
>EF457452_S000834877;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp19,g:Gp19;	>EF457452_S000834877;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp19,o:Acidobacteria_Gp19_incertae_sedis,f:Acidobacteria_Gp19_incertae_sedis,g:Gp19;
>Y07646_S000115138;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>Y07646_S000115138;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AJ292590_S000017652;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AJ292590_S000017652;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AY555791_S000486069;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AY555791_S000486069;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AF529322_S000431669;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AF529322_S000431669;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AJ295657_S000416641;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AJ295657_S000416641;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AJ582045_S000143121;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AJ582045_S000143121;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AJ582044_S000144746;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AJ582044_S000144746;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AJ536864_S000142267;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AJ536864_S000142267;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AJ536884_S000141888;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AJ536884_S000141888;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>AF465650_S000349845;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,g:Gp2;	>AF465650_S000349845;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp2,o:Acidobacteria_Gp2_incertae_sedis,f:Acidobacteria_Gp2_incertae_sedis,g:Gp2;
>EF457315_S000834740;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp20,g:Gp20;	>EF457315_S000834740;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp20,o:Acidobacteria_Gp20_incertae_sedis,f:Acidobacteria_Gp20_incertae_sedis,g:Gp20;
>EF457471_S000834896;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp20,g:Gp20;	>EF457471_S000834896;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp20,o:Acidobacteria_Gp20_incertae_sedis,f:Acidobacteria_Gp20_incertae_sedis,g:Gp20;
>EF457469_S000834894;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp20,g:Gp20;	>EF457469_S000834894;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp20,o:Acidobacteria_Gp20_incertae_sedis,f:Acidobacteria_Gp20_incertae_sedis,g:Gp20;
>EF457298_S000834723;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp20,g:Gp20;	>EF457298_S000834723;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp20,o:Acidobacteria_Gp20_incertae_sedis,f:Acidobacteria_Gp20_incertae_sedis,g:Gp20;
>AB116442_S000564397;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp21,g:Gp21;	>AB116442_S000564397;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp21,o:Acidobacteria_Gp21_incertae_sedis,f:Acidobacteria_Gp21_incertae_sedis,g:Gp21;
>AY373411_S000572109;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp21,g:Gp21;	>AY373411_S000572109;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp21,o:Acidobacteria_Gp21_incertae_sedis,f:Acidobacteria_Gp21_incertae_sedis,g:Gp21;
>AF154083_S000338833;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp21,g:Gp21;	>AF154083_S000338833;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp21,o:Acidobacteria_Gp21_incertae_sedis,f:Acidobacteria_Gp21_incertae_sedis,g:Gp21;
>AY225641_S000403101;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	>AY225641_S000403101;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,o:Acidobacteria_Gp22_incertae_sedis,f:Acidobacteria_Gp22_incertae_sedis,g:Gp22;
>Z95718_S000022796;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	>Z95718_S000022796;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,o:Acidobacteria_Gp22_incertae_sedis,f:Acidobacteria_Gp22_incertae_sedis,g:Gp22;
>AJ241004_S000022634;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	>AJ241004_S000022634;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,o:Acidobacteria_Gp22_incertae_sedis,f:Acidobacteria_Gp22_incertae_sedis,g:Gp22;
>AY225647_S000403107;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	>AY225647_S000403107;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,o:Acidobacteria_Gp22_incertae_sedis,f:Acidobacteria_Gp22_incertae_sedis,g:Gp22;
>AY375053_S000572124;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	>AY375053_S000572124;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,o:Acidobacteria_Gp22_incertae_sedis,f:Acidobacteria_Gp22_incertae_sedis,g:Gp22;
>AY225651_S000403111;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	>AY225651_S000403111;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,o:Acidobacteria_Gp22_incertae_sedis,f:Acidobacteria_Gp22_incertae_sedis,g:Gp22;
>AY225648_S000403108;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,g:Gp22;	>AY225648_S000403108;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp22,o:Acidobacteria_Gp22_incertae_sedis,f:Acidobacteria_Gp22_incertae_sedis,g:Gp22;
>AF424323_S000346654;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	>AF424323_S000346654;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Gp23;
>AJ240998_S000018582;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	>AJ240998_S000018582;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Gp23;
>AY499849_S000411216;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	>AY499849_S000411216;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Gp23;
>AF523981_S000431345;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	>AF523981_S000431345;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Gp23;
>AY197421_S000124196;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	>AY197421_S000124196;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Gp23;
>L04711_S000414283;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	>L04711_S000414283;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Gp23;
>AJ535239_S000145687;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	>AJ535239_S000145687;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Gp23;
>AB013269_S000541953;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Gp23;	>AB013269_S000541953;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Gp23;
>JX420244_S003803745;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,g:Thermoanaerobaculum,s:Thermoanaerobaculum_aquaticum;	>JX420244_S003803745;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp23,o:Acidobacteria_Gp23_incertae_sedis,f:Acidobacteria_Gp23_incertae_sedis,g:Thermoanaerobaculum,s:Thermoanaerobaculum_aquaticum;
>EF457330_S000834755;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp24,g:Gp24;	>EF457330_S000834755;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp24,o:Acidobacteria_Gp24_incertae_sedis,f:Acidobacteria_Gp24_incertae_sedis,g:Gp24;
>EF457333_S000834758;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp24,g:Gp24;	>EF457333_S000834758;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp24,o:Acidobacteria_Gp24_incertae_sedis,f:Acidobacteria_Gp24_incertae_sedis,g:Gp24;
>EF457361_S000834786;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp24,g:Gp24;	>EF457361_S000834786;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp24,o:Acidobacteria_Gp24_incertae_sedis,f:Acidobacteria_Gp24_incertae_sedis,g:Gp24;
>EF457338_S000834763;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp24,g:Gp24;	>EF457338_S000834763;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp24,o:Acidobacteria_Gp24_incertae_sedis,f:Acidobacteria_Gp24_incertae_sedis,g:Gp24;
>AY326582_S000139053;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp25,g:Gp25;	>AY326582_S000139053;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp25,o:Acidobacteria_Gp25_incertae_sedis,f:Acidobacteria_Gp25_incertae_sedis,g:Gp25;
>AY289398_S000405867;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp25,g:Gp25;	>AY289398_S000405867;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp25,o:Acidobacteria_Gp25_incertae_sedis,f:Acidobacteria_Gp25_incertae_sedis,g:Gp25;
>AF507710_S000430328;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp25,g:Gp25;	>AF507710_S000430328;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp25,o:Acidobacteria_Gp25_incertae_sedis,f:Acidobacteria_Gp25_incertae_sedis,g:Gp25;
>AY225650_S000403110;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp26,g:Gp26;	>AY225650_S000403110;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp26,o:Acidobacteria_Gp26_incertae_sedis,f:Acidobacteria_Gp26_incertae_sedis,g:Gp26;
>AY375095_S000572166;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp26,g:Gp26;	>AY375095_S000572166;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp26,o:Acidobacteria_Gp26_incertae_sedis,f:Acidobacteria_Gp26_incertae_sedis,g:Gp26;
>AY499856_S000411223;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp26,g:Gp26;	>AY499856_S000411223;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp26,o:Acidobacteria_Gp26_incertae_sedis,f:Acidobacteria_Gp26_incertae_sedis,g:Gp26;
>AM162405_S000650673;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Bryobacter,s:Bryobacter_aggregatus;	>AM162405_S000650673;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Bryobacter,s:Bryobacter_aggregatus;
>CP000473_S002290405;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Candidatus_Solibacter;	>CP000473_S002290405;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Candidatus_Solibacter;
>EF457468_S000834893;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457468_S000834893;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>EF457380_S000834805;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457380_S000834805;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>EF457360_S000834785;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457360_S000834785;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>X68466_S000040796;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>X68466_S000040796;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AF013515_S000336264;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AF013515_S000336264;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>EF457447_S000834872;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457447_S000834872;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AF186410_S000339215;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AF186410_S000339215;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AY555795_S000486073;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AY555795_S000486073;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>EF457467_S000834892;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457467_S000834892;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>EF457353_S000834778;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457353_S000834778;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AY555784_S000486062;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AY555784_S000486062;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AJ292571_S000019775;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AJ292571_S000019775;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AY493923_S000262281;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AY493923_S000262281;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AJ519386_S000102346;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AJ519386_S000102346;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AY493922_S000263149;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AY493922_S000263149;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AY118153_S000396317;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AY118153_S000396317;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AF529104_S000431628;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AF529104_S000431628;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>EF457486_S000834911;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457486_S000834911;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>EF457348_S000834773;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457348_S000834773;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AY050595_S000354544;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AY050595_S000354544;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>AF407719_S000345641;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>AF407719_S000345641;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
>EF457378_S000834803;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,g:Gp3;	>EF457378_S000834803;tax=d:Bacteria,p:"Acidobacteria",c:Acidobacteria_Gp3,o:Acidobacteria_Gp3_incertae_sedis,f:Acidobacteria_Gp3_incertae_sedis,g:Gp3;
